fips2010,State,County,cbsasub,areaname,lim50_19p1,lim50_19p2,lim50_19p3,lim50_19p4,lim50_19p5,lim50_19p6,lim50_19p7,lim50_19p8,lim120_19p1,lim120_19p2,lim120_19p3,lim120_19p4,lim120_19p5,lim120_19p6,lim120_19p7,lim120_19p8,fips2000,name
2301168385,23,11,NCNTY23011N23011,"Kennebec County, ME",24500,28000,31500,34950,37750,40550,43350,46150,58700,67100,75500,83900,90600,97300,104000,110700,2301168385,Sidney town
2301178190,23,11,NCNTY23011N23011,"Kennebec County, ME",24500,28000,31500,34950,37750,40550,43350,46150,58700,67100,75500,83900,90600,97300,104000,110700,2301178190,Unity UT
2301178745,23,11,NCNTY23011N23011,"Kennebec County, ME",24500,28000,31500,34950,37750,40550,43350,46150,58700,67100,75500,83900,90600,97300,104000,110700,2301178745,Vassalboro town
2301179025,23,11,NCNTY23011N23011,"Kennebec County, ME",24500,28000,31500,34950,37750,40550,43350,46150,58700,67100,75500,83900,90600,97300,104000,110700,2301179025,Vienna town
2301180740,23,11,NCNTY23011N23011,"Kennebec County, ME",24500,28000,31500,34950,37750,40550,43350,46150,58700,67100,75500,83900,90600,97300,104000,110700,2301180740,Waterville city
2301180880,23,11,NCNTY23011N23011,"Kennebec County, ME",24500,28000,31500,34950,37750,40550,43350,46150,58700,67100,75500,83900,90600,97300,104000,110700,2301180880,Wayne town
2301182945,23,11,NCNTY23011N23011,"Kennebec County, ME",24500,28000,31500,34950,37750,40550,43350,46150,58700,67100,75500,83900,90600,97300,104000,110700,2301182945,West Gardiner town
2301186165,23,11,NCNTY23011N23011,"Kennebec County, ME",24500,28000,31500,34950,37750,40550,43350,46150,58700,67100,75500,83900,90600,97300,104000,110700,2301186165,Windsor town
2301186515,23,11,NCNTY23011N23011,"Kennebec County, ME",24500,28000,31500,34950,37750,40550,43350,46150,58700,67100,75500,83900,90600,97300,104000,110700,2301186515,Winslow town
2301186970,23,11,NCNTY23011N23011,"Kennebec County, ME",24500,28000,31500,34950,37750,40550,43350,46150,58700,67100,75500,83900,90600,97300,104000,110700,2301186970,Winthrop town
2301301465,23,13,NCNTY23013N23013,"Knox County, ME",22950,26200,29500,32750,35400,38000,40650,43250,55000,62900,70750,78600,84900,91200,97450,103750,2301301465,Appleton town
2301309725,23,13,NCNTY23013N23013,"Knox County, ME",22950,26200,29500,32750,35400,38000,40650,43250,55000,62900,70750,78600,84900,91200,97450,103750,2301309725,Camden town
2301315125,23,13,NCNTY23013N23013,"Knox County, ME",22950,26200,29500,32750,35400,38000,40650,43250,55000,62900,70750,78600,84900,91200,97450,103750,2301315125,Criehaven UT
2301315780,23,13,NCNTY23013N23013,"Knox County, ME",22950,26200,29500,32750,35400,38000,40650,43250,55000,62900,70750,78600,84900,91200,97450,103750,2301315780,Cushing town
2301326805,23,13,NCNTY23013N23013,"Knox County, ME",22950,26200,29500,32750,35400,38000,40650,43250,55000,62900,70750,78600,84900,91200,97450,103750,2301326805,Friendship town
2301333840,23,13,NCNTY23013N23013,"Knox County, ME",22950,26200,29500,32750,35400,38000,40650,43250,55000,62900,70750,78600,84900,91200,97450,103750,2301333840,Hope town
2301335135,23,13,NCNTY23013N23013,"Knox County, ME",22950,26200,29500,32750,35400,38000,40650,43250,55000,62900,70750,78600,84900,91200,97450,103750,2301335135,Isle au Haut town
2301344165,23,13,NCNTY23013N23013,"Knox County, ME",22950,26200,29500,32750,35400,38000,40650,43250,55000,62900,70750,78600,84900,91200,97450,103750,2301344165,Matinicus Isle plantation
2301347962,23,13,NCNTY23013N23013,"Knox County, ME",22950,26200,29500,32750,35400,38000,40650,43250,55000,62900,70750,78600,84900,91200,97450,103750,2301301465,Muscle Ridge Island UT
2301351620,23,13,NCNTY23013N23013,"Knox County, ME",22950,26200,29500,32750,35400,38000,40650,43250,55000,62900,70750,78600,84900,91200,97450,103750,2301351620,North Haven town
2301356135,23,13,NCNTY23013N23013,"Knox County, ME",22950,26200,29500,32750,35400,38000,40650,43250,55000,62900,70750,78600,84900,91200,97450,103750,2301356135,Owls Head town
2301363590,23,13,NCNTY23013N23013,"Knox County, ME",22950,26200,29500,32750,35400,38000,40650,43250,55000,62900,70750,78600,84900,91200,97450,103750,2301363590,Rockland city
2301363660,23,13,NCNTY23013N23013,"Knox County, ME",22950,26200,29500,32750,35400,38000,40650,43250,55000,62900,70750,78600,84900,91200,97450,103750,2301363660,Rockport town
2301365130,23,13,NCNTY23013N23013,"Knox County, ME",22950,26200,29500,32750,35400,38000,40650,43250,55000,62900,70750,78600,84900,91200,97450,103750,2301365130,St. George town
2301372585,23,13,NCNTY23013N23013,"Knox County, ME",22950,26200,29500,32750,35400,38000,40650,43250,55000,62900,70750,78600,84900,91200,97450,103750,2301372585,South Thomaston town
2301376365,23,13,NCNTY23013N23013,"Knox County, ME",22950,26200,29500,32750,35400,38000,40650,43250,55000,62900,70750,78600,84900,91200,97450,103750,2301376365,Thomaston town
2301378115,23,13,NCNTY23013N23013,"Knox County, ME",22950,26200,29500,32750,35400,38000,40650,43250,55000,62900,70750,78600,84900,91200,97450,103750,2301378115,Union town
2301379130,23,13,NCNTY23013N23013,"Knox County, ME",22950,26200,29500,32750,35400,38000,40650,43250,55000,62900,70750,78600,84900,91200,97450,103750,2301379130,Vinalhaven town
2301380215,23,13,NCNTY23013N23013,"Knox County, ME",22950,26200,29500,32750,35400,38000,40650,43250,55000,62900,70750,78600,84900,91200,97450,103750,2301380215,Warren town
2301380425,23,13,NCNTY23013N23013,"Knox County, ME",22950,26200,29500,32750,35400,38000,40650,43250,55000,62900,70750,78600,84900,91200,97450,103750,2301380425,Washington town
2301501010,23,15,NCNTY23015N23015,"Lincoln County, ME",24300,27800,31250,34700,37500,40300,43050,45850,58300,66600,74950,83300,89950,96600,103250,109950,2301501010,Alna town
2301506050,23,15,NCNTY23015N23015,"Lincoln County, ME",24300,27800,31250,34700,37500,40300,43050,45850,58300,66600,74950,83300,89950,96600,103250,109950,2301506050,Boothbay town
2301506120,23,15,NCNTY23015N23015,"Lincoln County, ME",24300,27800,31250,34700,37500,40300,43050,45850,58300,66600,74950,83300,89950,96600,103250,109950,2301506120,Boothbay Harbor town
2301506855,23,15,NCNTY23015N23015,"Lincoln County, ME",24300,27800,31250,34700,37500,40300,43050,45850,58300,66600,74950,83300,89950,96600,103250,109950,2301506855,Bremen town
2301507485,23,15,NCNTY23015N23015,"Lincoln County, ME",24300,27800,31250,34700,37500,40300,43050,45850,58300,66600,74950,83300,89950,96600,103250,109950,2301507485,Bristol town
2301516235,23,15,NCNTY23015N23015,"Lincoln County, ME",24300,27800,31250,34700,37500,40300,43050,45850,58300,66600,74950,83300,89950,96600,103250,109950,2301516235,Damariscotta town
2301518475,23,15,NCNTY23015N23015,"Lincoln County, ME",24300,27800,31250,34700,37500,40300,43050,45850,58300,66600,74950,83300,89950,96600,103250,109950,2301518475,Dresden town
2301522675,23,15,NCNTY23015N23015,"Lincoln County, ME",24300,27800,31250,34700,37500,40300,43050,45850,58300,66600,74950,83300,89950,96600,103250,109950,2301522675,Edgecomb town
2301532715,23,15,NCNTY23015N23015,"Lincoln County, ME",24300,27800,31250,34700,37500,40300,43050,45850,58300,66600,74950,83300,89950,96600,103250,109950,2301532715,Hibberts gore
2301535695,23,15,NCNTY23015N23015,"Lincoln County, ME",24300,27800,31250,34700,37500,40300,43050,45850,58300,66600,74950,83300,89950,96600,103250,109950,2301535695,Jefferson town
2301541280,23,15,NCNTY23015N23015,"Lincoln County, ME",24300,27800,31250,34700,37500,40300,43050,45850,58300,66600,74950,83300,89950,96600,103250,109950,2301501010,Louds Island UT
2301546335,23,15,NCNTY23015N23015,"Lincoln County, ME",24300,27800,31250,34700,37500,40300,43050,45850,58300,66600,74950,83300,89950,96600,103250,109950,2301546335,Monhegan plantation
2301548645,23,15,NCNTY23015N23015,"Lincoln County, ME",24300,27800,31250,34700,37500,40300,43050,45850,58300,66600,74950,83300,89950,96600,103250,109950,2301548645,Newcastle town
2301549660,23,15,NCNTY23015N23015,"Lincoln County, ME",24300,27800,31250,34700,37500,40300,43050,45850,58300,66600,74950,83300,89950,96600,103250,109950,2301549660,Nobleboro town
2301569645,23,15,NCNTY23015N23015,"Lincoln County, ME",24300,27800,31250,34700,37500,40300,43050,45850,58300,66600,74950,83300,89950,96600,103250,109950,2301569645,Somerville town
2301570240,23,15,NCNTY23015N23015,"Lincoln County, ME",24300,27800,31250,34700,37500,40300,43050,45850,58300,66600,74950,83300,89950,96600,103250,109950,2301570240,South Bristol town
2301571955,23,15,NCNTY23015N23015,"Lincoln County, ME",24300,27800,31250,34700,37500,40300,43050,45850,58300,66600,74950,83300,89950,96600,103250,109950,2301571955,Southport town
2301579550,23,15,NCNTY23015N23015,"Lincoln County, ME",24300,27800,31250,34700,37500,40300,43050,45850,58300,66600,74950,83300,89950,96600,103250,109950,2301579550,Waldoboro town
2301584140,23,15,NCNTY23015N23015,"Lincoln County, ME",24300,27800,31250,34700,37500,40300,43050,45850,58300,66600,74950,83300,89950,96600,103250,109950,2301584135,Westport Island town
2301585010,23,15,NCNTY23015N23015,"Lincoln County, ME",24300,27800,31250,34700,37500,40300,43050,45850,58300,66600,74950,83300,89950,96600,103250,109950,2301585010,Whitefield town
2301587075,23,15,NCNTY23015N23015,"Lincoln County, ME",24300,27800,31250,34700,37500,40300,43050,45850,58300,66600,74950,83300,89950,96600,103250,109950,2301587075,Wiscasset town
2301701325,23,17,NCNTY23017N23017,"Oxford County, ME",22700,25950,29200,32400,35000,37600,40200,42800,54450,62200,70000,77750,84000,90200,96400,102650,2301701325,Andover town
2301704825,23,17,NCNTY23017N23017,"Oxford County, ME",22700,25950,29200,32400,35000,37600,40200,42800,54450,62200,70000,77750,84000,90200,96400,102650,2301704825,Bethel town
2301708150,23,17,NCNTY23017N23017,"Oxford County, ME",22700,25950,29200,32400,35000,37600,40200,42800,54450,62200,70000,77750,84000,90200,96400,102650,2301708150,Brownfield town
2301708710,23,17,NCNTY23017N23017,"Oxford County, ME",22700,25950,29200,32400,35000,37600,40200,42800,54450,62200,70000,77750,84000,90200,96400,102650,2301708710,Buckfield town
2301709550,23,17,NCNTY23017N23017,"Oxford County, ME",22700,25950,29200,32400,35000,37600,40200,42800,54450,62200,70000,77750,84000,90200,96400,102650,2301709550,Byron town
2301710005,23,17,NCNTY23017N23017,"Oxford County, ME",22700,25950,29200,32400,35000,37600,40200,42800,54450,62200,70000,77750,84000,90200,96400,102650,2301710005,Canton town
2301717250,23,17,NCNTY23017N23017,"Oxford County, ME",22700,25950,29200,32400,35000,37600,40200,42800,54450,62200,70000,77750,84000,90200,96400,102650,2301717250,Denmark town
2301717740,23,17,NCNTY23017N23017,"Oxford County, ME",22700,25950,29200,32400,35000,37600,40200,42800,54450,62200,70000,77750,84000,90200,96400,102650,2301717740,Dixfield town
2301726910,23,17,NCNTY23017N23017,"Oxford County, ME",22700,25950,29200,32400,35000,37600,40200,42800,54450,62200,70000,77750,84000,90200,96400,102650,2301726910,Fryeburg town
2301727505,23,17,NCNTY23017N23017,"Oxford County, ME",22700,25950,29200,32400,35000,37600,40200,42800,54450,62200,70000,77750,84000,90200,96400,102650,2301727505,Gilead town
2301729710,23,17,NCNTY23017N23017,"Oxford County, ME",22700,25950,29200,32400,35000,37600,40200,42800,54450,62200,70000,77750,84000,90200,96400,102650,2301729710,Greenwood town
2301731110,23,17,NCNTY23017N23017,"Oxford County, ME",22700,25950,29200,32400,35000,37600,40200,42800,54450,62200,70000,77750,84000,90200,96400,102650,2301731110,Hanover town
2301731670,23,17,NCNTY23017N23017,"Oxford County, ME",22700,25950,29200,32400,35000,37600,40200,42800,54450,62200,70000,77750,84000,90200,96400,102650,2301731670,Hartford town
2301732370,23,17,NCNTY23017N23017,"Oxford County, ME",22700,25950,29200,32400,35000,37600,40200,42800,54450,62200,70000,77750,84000,90200,96400,102650,2301732370,Hebron town
2301733315,23,17,NCNTY23017N23017,"Oxford County, ME",22700,25950,29200,32400,35000,37600,40200,42800,54450,62200,70000,77750,84000,90200,96400,102650,2301733315,Hiram town
2301739422,23,17,NCNTY23017N23017,"Oxford County, ME",22700,25950,29200,32400,35000,37600,40200,42800,54450,62200,70000,77750,84000,90200,96400,102650,2301739422,Lincoln plantation
2301741365,23,17,NCNTY23017N23017,"Oxford County, ME",22700,25950,29200,32400,35000,37600,40200,42800,54450,62200,70000,77750,84000,90200,96400,102650,2301741365,Lovell town
2301742835,23,17,NCNTY23017N23017,"Oxford County, ME",22700,25950,29200,32400,35000,37600,40200,42800,54450,62200,70000,77750,84000,90200,96400,102650,2301742835,Magalloway plantation
2301745285,23,17,NCNTY23017N23017,"Oxford County, ME",22700,25950,29200,32400,35000,37600,40200,42800,54450,62200,70000,77750,84000,90200,96400,102650,2301745285,Mexico town
2301746105,23,17,NCNTY23017N23017,"Oxford County, ME",22700,25950,29200,32400,35000,37600,40200,42800,54450,62200,70000,77750,84000,90200,96400,102650,2301746105,Milton UT
2301749275,23,17,NCNTY23017N23017,"Oxford County, ME",22700,25950,29200,32400,35000,37600,40200,42800,54450,62200,70000,77750,84000,90200,96400,102650,2301749275,Newry town
2301752575,23,17,NCNTY23017N23017,"Oxford County, ME",22700,25950,29200,32400,35000,37600,40200,42800,54450,62200,70000,77750,84000,90200,96400,102650,2301752575,North Oxford UT
2301754000,23,17,NCNTY23017N23017,"Oxford County, ME",22700,25950,29200,32400,35000,37600,40200,42800,54450,62200,70000,77750,84000,90200,96400,102650,2301754000,Norway town
2301755960,23,17,NCNTY23017N23017,"Oxford County, ME",22700,25950,29200,32400,35000,37600,40200,42800,54450,62200,70000,77750,84000,90200,96400,102650,2301755960,Otisfield town
2301756310,23,17,NCNTY23017N23017,"Oxford County, ME",22700,25950,29200,32400,35000,37600,40200,42800,54450,62200,70000,77750,84000,90200,96400,102650,2301756310,Oxford town
2301756625,23,17,NCNTY23017N23017,"Oxford County, ME",22700,25950,29200,32400,35000,37600,40200,42800,54450,62200,70000,77750,84000,90200,96400,102650,2301756625,Paris town
2301758270,23,17,NCNTY23017N23017,"Oxford County, ME",22700,25950,29200,32400,35000,37600,40200,42800,54450,62200,70000,77750,84000,90200,96400,102650,2301758270,Peru town
2301760405,23,17,NCNTY23017N23017,"Oxford County, ME",22700,25950,29200,32400,35000,37600,40200,42800,54450,62200,70000,77750,84000,90200,96400,102650,2301760405,Porter town
2301764185,23,17,NCNTY23017N23017,"Oxford County, ME",22700,25950,29200,32400,35000,37600,40200,42800,54450,62200,70000,77750,84000,90200,96400,102650,2301764185,Roxbury town
2301764290,23,17,NCNTY23017N23017,"Oxford County, ME",22700,25950,29200,32400,35000,37600,40200,42800,54450,62200,70000,77750,84000,90200,96400,102650,2301764290,Rumford town
2301771755,23,17,NCNTY23017N23017,"Oxford County, ME",22700,25950,29200,32400,35000,37600,40200,42800,54450,62200,70000,77750,84000,90200,96400,102650,2301771755,South Oxford UT
2301774510,23,17,NCNTY23017N23017,"Oxford County, ME",22700,25950,29200,32400,35000,37600,40200,42800,54450,62200,70000,77750,84000,90200,96400,102650,2301774510,Stoneham town
2301774685,23,17,NCNTY23017N23017,"Oxford County, ME",22700,25950,29200,32400,35000,37600,40200,42800,54450,62200,70000,77750,84000,90200,96400,102650,2301774685,Stow town
2301775035,23,17,NCNTY23017N23017,"Oxford County, ME",22700,25950,29200,32400,35000,37600,40200,42800,54450,62200,70000,77750,84000,90200,96400,102650,2301775035,Sumner town
2301775595,23,17,NCNTY23017N23017,"Oxford County, ME",22700,25950,29200,32400,35000,37600,40200,42800,54450,62200,70000,77750,84000,90200,96400,102650,2301775595,Sweden town
2301778465,23,17,NCNTY23017N23017,"Oxford County, ME",22700,25950,29200,32400,35000,37600,40200,42800,54450,62200,70000,77750,84000,90200,96400,102650,2301778465,Upton town
2301780635,23,17,NCNTY23017N23017,"Oxford County, ME",22700,25950,29200,32400,35000,37600,40200,42800,54450,62200,70000,77750,84000,90200,96400,102650,2301780635,Waterford town
2301783890,23,17,NCNTY23017N23017,"Oxford County, ME",22700,25950,29200,32400,35000,37600,40200,42800,54450,62200,70000,77750,84000,90200,96400,102650,2301783890,West Paris town
2301787355,23,17,NCNTY23017N23017,"Oxford County, ME",22700,25950,29200,32400,35000,37600,40200,42800,54450,62200,70000,77750,84000,90200,96400,102650,2301787355,Woodstock town
2301901115,23,19,METRO12620N23019,"Penobscot County, ME (part) HUD Metro FMR Area",22700,25950,29200,32400,35000,37600,40200,42800,54450,62200,70000,77750,84000,90200,96400,102650,2301901115,Alton town
2301901500,23,19,METRO12620N23019,"Penobscot County, ME (part) HUD Metro FMR Area",22700,25950,29200,32400,35000,37600,40200,42800,54450,62200,70000,77750,84000,90200,96400,102650,2301901500,Argyle UT
2301902795,23,19,METRO12620MM0730,"Bangor, ME HUD Metro FMR Area",25900,29600,33300,37000,40000,42950,45900,48850,62150,71050,79900,88800,95900,103000,110100,117200,2301902795,Bangor city
2301906575,23,19,METRO12620N23019,"Penobscot County, ME (part) HUD Metro FMR Area",22700,25950,29200,32400,35000,37600,40200,42800,54450,62200,70000,77750,84000,90200,96400,102650,2301906575,Bradford town
2301906680,23,19,METRO12620N23019,"Penobscot County, ME (part) HUD Metro FMR Area",22700,25950,29200,32400,35000,37600,40200,42800,54450,62200,70000,77750,84000,90200,96400,102650,2301906680,Bradley town
2301906925,23,19,METRO12620MM0730,"Bangor, ME HUD Metro FMR Area",25900,29600,33300,37000,40000,42950,45900,48850,62150,71050,79900,88800,95900,103000,110100,117200,2301906925,Brewer city
2301909200,23,19,METRO12620N23019,"Penobscot County, ME (part) HUD Metro FMR Area",22700,25950,29200,32400,35000,37600,40200,42800,54450,62200,70000,77750,84000,90200,96400,102650,2301909200,Burlington town
2301910670,23,19,METRO12620N23019,"Penobscot County, ME (part) HUD Metro FMR Area",22700,25950,29200,32400,35000,37600,40200,42800,54450,62200,70000,77750,84000,90200,96400,102650,2301910670,Carmel town
2301910810,23,19,METRO12620N23019,"Penobscot County, ME (part) HUD Metro FMR Area",22700,25950,29200,32400,35000,37600,40200,42800,54450,62200,70000,77750,84000,90200,96400,102650,2301910810,Carroll plantation
